year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2019-01-01,Charlotte,avocados,hass,last 04 wks,1,2019-01-06,1137236.4,1413539.62,0.24,1469353.55,1482895.03,0.01,1.292038797,1.049065063,-0.19
2019-01-01,Chicago,avocados,hass,last 04 wks,1,2019-01-06,3675321.39,3365060.32,-0.08,5452916.57,4155927.94,-0.24,1.4836570709999999,1.235023312,-0.17
2019-01-01,Cincinnati/Dayton,avocados,hass,last 04 wks,1,2019-01-06,1246196.23,1567537.28,0.26,1237481.08,1282009.29,0.04,0.9930065990000001,0.817849315,-0.18
2019-01-01,Columbus,avocados,hass,last 04 wks,1,2019-01-06,922283.93,1077613.79,0.17,908940.28,967698.51,0.07,0.98553195,0.898001231,-0.09
2019-01-01,Dallas/FtWorth,avocados,hass,last 04 wks,1,2019-01-06,5399231.73,7054710.03,0.31,4814132.04,5078948.43,0.06,0.891632788,0.719937235,-0.19
2019-01-01,Denver,avocados,hass,last 04 wks,1,2019-01-06,3709928.7,4179216.45,0.13,4139860.91,4569331.84,0.1,1.11588692,1.0933465390000001,-0.02
2019-01-01,Detroit,avocados,hass,last 04 wks,1,2019-01-06,1952668.66,2310452.43,0.18,2031431.44,2274526.02,0.12,1.040335968,0.984450487,-0.05
2019-01-01,GrandRapids,avocados,hass,last 04 wks,1,2019-01-06,865448.39,996671.45,0.15,1114655.56,1204270.04,0.08,1.287951509,1.2082919,-0.06
2019-01-01,Harrisburg/Scranton,avocados,hass,last 04 wks,1,2019-01-06,1269731.22,1557108.32,0.23,1547934.52,1616401.3,0.04,1.219104087,1.038078905,-0.15
2019-01-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2019-01-06,1545948.22,1585921.58,0.03,2042007.06,2204301.85,0.08,1.32087675,1.3899185669999998,0.05
2019-01-01,Houston,avocados,hass,last 04 wks,1,2019-01-06,5997853.54,6973982.7,0.16,4894476.64,4941271.31,0.01,0.816038039,0.708529333,-0.13
2019-01-01,Indianapolis,avocados,hass,last 04 wks,1,2019-01-06,982889.85,1142665.79,0.16,1014426.81,1015041.11,0.0,1.032085956,0.8883097040000001,-0.14
2019-01-01,Jacksonville,avocados,hass,last 04 wks,1,2019-01-06,809565.78,1068626.17,0.32,1027724.58,1102133.01,0.07,1.269476311,1.031355062,-0.19
2019-01-01,LasVegas,avocados,hass,last 04 wks,1,2019-01-06,1393533.26,1549970.36,0.11,1515517.0,1592310.85,0.05,1.087535578,1.027316968,-0.06
2019-01-01,LosAngeles,avocados,hass,last 04 wks,1,2019-01-06,10974296.73,14107883.64,0.29,12589608.66,13471133.0,0.07,1.147190473,0.954865616,-0.17
2019-01-01,Louisville,avocados,hass,last 04 wks,1,2019-01-06,488178.8,579846.12,0.19,534044.31,585373.22,0.1,1.093952277,1.009532012,-0.08
2019-01-01,Miami/FTLauderdale,avocados,hass,last 04 wks,1,2019-01-06,2878153.81,4263645.87,0.48,3758096.45,4371303.45,0.16,1.305731625,1.025250122,-0.22
2019-01-01,Nashville,avocados,hass,last 04 wks,1,2019-01-06,1140664.65,1268485.39,0.11,1140348.63,1215126.49,0.07,0.999722951,0.9579349509999999,-0.04
2019-01-01,NewOrleans/Mobile,avocados,hass,last 04 wks,1,2019-01-06,1217844.89,1433115.36,0.18,1346700.57,1462951.48,0.09,1.105806315,1.020819064,-0.08
2019-01-01,NewYork,avocados,hass,last 04 wks,1,2019-01-06,7322015.3,8371742.33,0.14,10362830.36,10789717.82,0.04,1.4152975559999998,1.288825838,-0.09
2019-01-01,NorthernNewEngland,avocados,hass,last 04 wks,1,2019-01-06,2016254.1,2587904.8,0.28,2651882.11,3057187.05,0.15,1.315251937,1.181336752,-0.1
2019-01-01,Orlando,avocados,hass,last 04 wks,1,2019-01-06,1739597.92,2452364.47,0.41,2211006.87,2451877.93,0.11,1.2709873040000002,0.9998016040000001,-0.21
2019-01-01,Philadelphia,avocados,hass,last 04 wks,1,2019-01-06,2024400.22,2614648.79,0.29,2838661.06,2943265.86,0.04,1.402223252,1.125683064,-0.2
2019-01-01,Phoenix/Tucson,avocados,hass,last 04 wks,1,2019-01-06,5409028.72,6216465.53,0.15,4246758.95,4492269.24,0.06,0.785124127,0.722640417,-0.08
2019-01-01,Pittsburgh,avocados,hass,last 04 wks,1,2019-01-06,602791.97,614094.81,0.02,724709.33,700392.88,-0.03,1.202254453,1.1405289029999999,-0.05
2019-01-01,Portland,avocados,hass,last 04 wks,1,2019-01-06,2484854.14,2995111.04,0.21,2982226.88,3382631.33,0.13,1.200161745,1.129384282,-0.06
2019-01-01,Raleigh/Greensboro,avocados,hass,last 04 wks,1,2019-01-06,1501856.98,1833628.55,0.22,1888861.67,1916897.21,0.02,1.257684117,1.045411957,-0.17
2019-01-01,Richmond/Norfolk,avocados,hass,last 04 wks,1,2019-01-06,1268037.66,1532256.08,0.21,1449150.16,1439612.84,-0.01,1.14282896,0.9395380179999999,-0.18
2019-01-01,Roanoke,avocados,hass,last 04 wks,1,2019-01-06,767844.44,951970.98,0.24,827593.91,889537.83,0.08,1.077814551,0.9344169609999999,-0.13
2019-01-01,Sacramento,avocados,hass,last 04 wks,1,2019-01-06,2030091.06,2281890.07,0.12,2600500.56,2662135.8,0.02,1.280977298,1.166636305,-0.09
2019-01-01,SanDiego,avocados,hass,last 04 wks,1,2019-01-06,1965279.7,2548147.3,0.3,2430301.38,2521798.23,0.04,1.236618574,0.989659519,-0.2
2019-01-01,SanFrancisco,avocados,hass,last 04 wks,1,2019-01-06,3995937.39,4039188.11,0.01,4964932.25,5516757.09,0.11,1.242495006,1.36580841,0.1
2019-01-01,Seattle,avocados,hass,last 04 wks,1,2019-01-06,2506462.0,2786932.92,0.11,3373852.08,3836627.75,0.14,1.3460615319999998,1.376648761,0.02
2019-01-01,SouthCarolina,avocados,hass,last 04 wks,1,2019-01-06,1804801.49,2266224.98,0.26,2140809.91,2316906.27,0.08,1.186174724,1.02236375,-0.14
2019-01-01,Spokane,avocados,hass,last 04 wks,1,2019-01-06,393645.33,450220.57,0.14,460957.2,548475.03,0.19,1.170996237,1.218236275,0.04
2019-01-01,StLouis,avocados,hass,last 04 wks,1,2019-01-06,846905.93,913357.15,0.08,1049095.06,1070474.37,0.02,1.2387385929999999,1.172021668,-0.05
2019-01-01,Syracuse,avocados,hass,last 04 wks,1,2019-01-06,324632.93,415503.68,0.28,404341.48,471838.24,0.17,1.245534395,1.135581374,-0.09
2019-01-01,Tampa,avocados,hass,last 04 wks,1,2019-01-06,1994647.79,2659930.99,0.33,2549953.3,2702749.24,0.06,1.2783977770000001,1.016097504,-0.21
2019-01-01,WestTex/NewMexico,avocados,hass,last 04 wks,1,2019-01-06,3889967.91,3943681.77,0.01,3463886.68,3421342.59,-0.01,0.890466647,0.8675503729999999,-0.03
2019-02-01,California,avocados,hass,last 04 wks,2,2019-02-24,31118830.03,32495863.75,0.04,30223367.26,29965157.93,-0.01,0.971224408,0.9221222170000001,-0.05
2019-02-01,GreatLakes,avocados,hass,last 04 wks,2,2019-02-24,19138943.96,19859615.6,0.04,19718725.17,18535544.39,-0.06,1.030293271,0.933328457,-0.09
2019-02-01,Midsouth,avocados,hass,last 04 wks,2,2019-02-24,16118825.82,18296574.26,0.14,18249956.02,18137141.03,-0.01,1.132213737,0.99128617,-0.12
2019-02-01,Northeast,avocados,hass,last 04 wks,2,2019-02-24,23444337.22,25846958.65,0.1,30142989.78,29960983.14,-0.01,1.285725824,1.15916861,-0.1
2019-02-01,Plains,avocados,hass,last 04 wks,2,2019-02-24,9687530.99,10733104.87,0.11,10231004.85,9914636.03,-0.03,1.056100348,0.9237435159999999,-0.13
2019-02-01,SouthCentral,avocados,hass,last 04 wks,2,2019-02-24,33246506.41,34041502.14,0.02,24553915.24,25049702.02,0.02,0.738541215,0.7358577159999999,0.0
2019-02-01,Southeast,avocados,hass,last 04 wks,2,2019-02-24,21354894.94,26142234.12,0.22,22882382.48,24181972.01,0.06,1.071528684,0.9250155090000001,-0.14
2019-02-01,TotalUS,avocados,hass,last 04 wks,2,2019-02-24,187263872.5,201786525.2,0.08,187003509.8,188091210.8,0.01,0.998609648,0.932129688,-0.07
2019-02-01,West,avocados,hass,last 04 wks,2,2019-02-24,33154002.75,34370671.36,0.04,31001169.01,32346074.07,0.04,0.935065646,0.941095207,0.01
2019-02-01,Albany,avocados,hass,last 04 wks,2,2019-02-24,545814.07,591660.96,0.08,727521.8,630650.25,-0.13,1.332911407,1.065898027,-0.2
2019-02-01,Atlanta,avocados,hass,last 04 wks,2,2019-02-24,2866184.94,3389383.55,0.18,2723822.22,3002135.22,0.1,0.950330239,0.885746678,-0.07
2019-02-01,Baltimore/Washington,avocados,hass,last 04 wks,2,2019-02-24,3937254.03,4219776.22,0.07,5190680.32,5005780.89,-0.04,1.318350373,1.186266908,-0.1
2019-02-01,Boise,avocados,hass,last 04 wks,2,2019-02-24,424105.2,489350.03,0.15,485021.91,535384.63,0.1,1.143635848,1.094072948,-0.04
2019-02-01,Boston,avocados,hass,last 04 wks,2,2019-02-24,2723635.72,3412752.9,0.25,3863481.98,3939714.01,0.02,1.41850173,1.154409395,-0.19
2019-02-01,Buffalo/Rochester,avocados,hass,last 04 wks,2,2019-02-24,686299.82,828978.24,0.21,873197.13,951410.67,0.09,1.272326037,1.147690764,-0.1
2019-02-01,Charlotte,avocados,hass,last 04 wks,2,2019-02-24,1188816.08,1391758.81,0.17,1440392.6,1430623.61,-0.01,1.211619378,1.0279249529999999,-0.15
2019-02-01,Chicago,avocados,hass,last 04 wks,2,2019-02-24,4375773.15,3924021.8,-0.1,5414345.14,3834258.67,-0.29,1.23734594,0.9771247120000001,-0.21
2019-02-01,Cincinnati/Dayton,avocados,hass,last 04 wks,2,2019-02-24,1234459.48,1409956.39,0.14,1079849.38,1159318.99,0.07,0.87475482,0.8222374809999999,-0.06
2019-02-01,Columbus,avocados,hass,last 04 wks,2,2019-02-24,977313.01,1037495.25,0.06,868583.58,917297.15,0.06,0.8887465640000001,0.8841458790000001,-0.01
2019-02-01,Dallas/FtWorth,avocados,hass,last 04 wks,2,2019-02-24,6510963.52,7173485.6,0.1,4798684.34,4978355.82,0.04,0.737016008,0.69399398,-0.06
2019-02-01,Denver,avocados,hass,last 04 wks,2,2019-02-24,4277274.85,4228190.18,-0.01,4156807.21,4311230.78,0.04,0.9718354220000001,1.01963975,0.05
2019-02-01,Detroit,avocados,hass,last 04 wks,2,2019-02-24,2213900.08,2328835.22,0.05,1985302.84,2218855.99,0.12,0.8967445540000001,0.952775006,0.06
2019-02-01,GrandRapids,avocados,hass,last 04 wks,2,2019-02-24,957735.44,1115014.66,0.16,1112721.05,1198422.47,0.08,1.161825076,1.074804227,-0.08
2019-02-01,Harrisburg/Scranton,avocados,hass,last 04 wks,2,2019-02-24,1363803.6,1608591.23,0.18,1646676.42,1656280.99,0.01,1.207414631,1.02964691,-0.15
2019-02-01,Hartford/Springfield,avocados,hass,last 04 wks,2,2019-02-24,1449728.37,1713760.34,0.18,2123051.9,2122700.58,0.0,1.464448061,1.238621603,-0.15
2019-02-01,Houston,avocados,hass,last 04 wks,2,2019-02-24,7510815.15,7119319.3,-0.05,4699568.03,4822842.07,0.03,0.625706789,0.6774302240000001,0.08
2019-02-01,Indianapolis,avocados,hass,last 04 wks,2,2019-02-24,1007691.6,1085387.26,0.08,897339.95,947438.16,0.06,0.890490652,0.8729033359999999,-0.02
2019-02-01,Jacksonville,avocados,hass,last 04 wks,2,2019-02-24,988140.7,1188310.0,0.2,1093433.17,1121921.1,0.03,1.106556151,0.944131666,-0.15
2019-02-01,LasVegas,avocados,hass,last 04 wks,2,2019-02-24,1647287.72,1725227.07,0.05,1628906.56,1529955.73,-0.06,0.988841561,0.886814122,-0.1
2019-02-01,LosAngeles,avocados,hass,last 04 wks,2,2019-02-24,14455880.79,16000743.64,0.11,13116340.41,13174925.68,0.0,0.9073359559999999,0.8233945859999999,-0.09
2019-02-01,Louisville,avocados,hass,last 04 wks,2,2019-02-24,517231.68,637581.86,0.23,491954.26,552066.78,0.12,0.951129405,0.865875921,-0.09
2019-02-01,Miami/FTLauderdale,avocados,hass,last 04 wks,2,2019-02-24,3509428.06,4814684.65,0.37,3970484.95,4549639.41,0.15,1.131376647,0.9449506540000001,-0.17
2019-02-01,Nashville,avocados,hass,last 04 wks,2,2019-02-24,1185524.28,1252778.6,0.06,1089817.08,1120633.25,0.03,0.919270148,0.894518193,-0.03
2019-02-01,NewOrleans/Mobile,avocados,hass,last 04 wks,2,2019-02-24,1499800.49,1640525.23,0.09,1382407.49,1323934.2,-0.04,0.9217275890000001,0.807018494,-0.12
2019-02-01,NewYork,avocados,hass,last 04 wks,2,2019-02-24,8829220.41,9057843.4,0.03,11441551.06,11195794.23,-0.02,1.295873308,1.236033097,-0.05
2019-02-01,NorthernNewEngland,avocados,hass,last 04 wks,2,2019-02-24,2339458.83,2738128.89,0.17,2828039.42,2948398.87,0.04,1.208843423,1.07679331,-0.11
2019-02-01,Orlando,avocados,hass,last 04 wks,2,2019-02-24,2115675.4,2664460.94,0.26,2374846.31,2491358.05,0.05,1.122500318,0.9350326790000001,-0.17
2019-02-01,Philadelphia,avocados,hass,last 04 wks,2,2019-02-24,2524749.06,2622053.23,0.04,2945989.74,2952195.34,0.0,1.1668445729999999,1.125909767,-0.04
2019-02-01,Phoenix/Tucson,avocados,hass,last 04 wks,2,2019-02-24,6396397.22,6367358.72,-0.01,4062867.78,4291530.28,0.06,0.6351806560000001,0.673989085,0.06
2019-02-01,Pittsburgh,avocados,hass,last 04 wks,2,2019-02-24,682698.04,659431.75,-0.03,747217.7,692319.33,-0.07,1.094506877,1.0498726059999999,-0.04
2019-02-01,Portland,avocados,hass,last 04 wks,2,2019-02-24,3056218.92,3215536.19,0.05,3168992.99,3526748.58,0.11,1.036899866,1.09678398,0.06
2019-02-01,Raleigh/Greensboro,avocados,hass,last 04 wks,2,2019-02-24,1579609.46,1821953.99,0.15,1840698.27,1796430.23,-0.02,1.165286937,0.985990996,-0.15
2019-02-01,Richmond/Norfolk,avocados,hass,last 04 wks,2,2019-02-24,1332711.24,1544221.06,0.16,1377312.91,1319786.33,-0.04,1.033466867,0.854661528,-0.17
2019-02-01,Roanoke,avocados,hass,last 04 wks,2,2019-02-24,851923.59,1031934.84,0.21,807899.97,859407.35,0.06,0.94832445,0.832811643,-0.12
2019-02-01,Sacramento,avocados,hass,last 04 wks,2,2019-02-24,2559622.92,2350805.44,-0.08,2601018.28,2480836.18,-0.05,1.016172445,1.055313272,0.04
2019-02-01,SanDiego,avocados,hass,last 04 wks,2,2019-02-24,2455977.68,2914337.29,0.19,2523228.8,2514700.56,0.0,1.027382627,0.862872176,-0.16
2019-02-01,SanFrancisco,avocados,hass,last 04 wks,2,2019-02-24,4677350.69,4267344.98,-0.09,5001671.62,4975545.18,-0.01,1.069338596,1.1659580379999999,0.09
2019-02-01,Seattle,avocados,hass,last 04 wks,2,2019-02-24,2815535.55,3015062.95,0.07,3494627.69,3754801.17,0.07,1.24119466,1.245347521,0.0
2019-02-01,SouthCarolina,avocados,hass,last 04 wks,2,2019-02-24,1968850.27,2343565.38,0.19,2168376.47,2265298.09,0.05,1.10134148,0.966603326,-0.12
2019-02-01,Spokane,avocados,hass,last 04 wks,2,2019-02-24,427990.83,480182.53,0.12,488971.14,542228.29,0.11,1.142480412,1.129212864,-0.01
2019-02-01,StLouis,avocados,hass,last 04 wks,2,2019-02-24,886997.12,930887.41,0.05,989692.32,972327.9,-0.02,1.1157785040000001,1.044517188,-0.06
2019-02-01,Syracuse,avocados,hass,last 04 wks,2,2019-02-24,345095.74,412062.3,0.19,444922.06,455166.4,0.02,1.289271377,1.104605784,-0.14
2019-02-01,Tampa,avocados,hass,last 04 wks,2,2019-02-24,2379760.92,2943022.21,0.24,2668152.01,2749727.35,0.03,1.1211848999999998,0.934320965,-0.17
2019-02-01,WestTex/NewMexico,avocados,hass,last 04 wks,2,2019-02-24,4251933.2,4392784.51,0.03,3423725.06,3335448.58,-0.03,0.8052160979999999,0.759301662,-0.06
2019-03-01,California,avocados,hass,last 04 wks,3,2019-03-24,27110672.13,29346970.75,0.08,29656571.07,31786520.52,0.07,1.093907629,1.083127822,-0.01
2019-03-01,GreatLakes,avocados,hass,last 04 wks,3,2019-03-24,16548667.41,19217618.97,0.16,20101340.93,18789525.38,-0.07,1.214680338,0.977723901,-0.2
2019-03-01,Midsouth,avocados,hass,last 04 wks,3,2019-03-24,16620297.85,17848473.85,0.07,18982648.67,18512282.37,-0.03,1.142136491,1.0371913320000001,-0.09
2019-03-01,Northeast,avocados,hass,last 04 wks,3,2019-03-24,21819071.59,25624408.86,0.17,28227674.42,31314976.37,0.11,1.293715652,1.22207605,-0.06
2019-03-01,Plains,avocados,hass,last 04 wks,3,2019-03-24,9133339.1,10529243.58,0.15,10178014.01,10045655.81,-0.01,1.114380392,0.954071936,-0.14
2019-03-01,SouthCentral,avocados,hass,last 04 wks,3,2019-03-24,30039574.81,33242205.33,0.11,24979333.51,24176254.05,-0.03,0.8315475059999999,0.7272758770000001,-0.13
2019-03-01,Southeast,avocados,hass,last 04 wks,3,2019-03-24,20527846.81,24566263.35,0.2,23294864.63,24187805.18,0.04,1.134793378,0.984594394,-0.13
2019-03-01,TotalUS,avocados,hass,last 04 wks,3,2019-03-24,172118191.0,193172358.1,0.12,185552627.1,191179610.0,0.03,1.078053552,0.9896840929999999,-0.08
2019-03-01,West,avocados,hass,last 04 wks,3,2019-03-24,30318720.97,32797173.46,0.08,30132179.89,32366590.42,0.07,0.99384733,0.9868713370000001,-0.01
2019-03-01,Albany,avocados,hass,last 04 wks,3,2019-03-24,545890.39,578953.41,0.06,630076.44,706409.51,0.12,1.154217864,1.220149148,0.06
2019-03-01,Atlanta,avocados,hass,last 04 wks,3,2019-03-24,2727814.6,3213803.66,0.18,2783083.09,3059016.84,0.1,1.020261087,0.9518368770000001,-0.07
2019-03-01,Baltimore/Washington,avocados,hass,last 04 wks,3,2019-03-24,4179901.98,4047930.18,-0.03,5223116.33,5108530.85,-0.02,1.249578664,1.262010614,0.01
2019-03-01,Boise,avocados,hass,last 04 wks,3,2019-03-24,384221.14,467678.14,0.22,461027.05,541806.93,0.18,1.199900271,1.158503859,-0.03
2019-03-01,Boston,avocados,hass,last 04 wks,3,2019-03-24,2937168.2,3304636.66,0.13,3689026.93,4239610.2,0.15,1.255980822,1.282927788,0.02
2019-03-01,Buffalo/Rochester,avocados,hass,last 04 wks,3,2019-03-24,759068.16,876522.16,0.16,887328.19,979329.31,0.1,1.168970373,1.1172898470000001,-0.04
2019-03-01,Charlotte,avocados,hass,last 04 wks,3,2019-03-24,1248441.99,1438088.08,0.15,1523035.37,1471217.2,-0.03,1.21994885,1.02303692,-0.16
2019-03-01,Chicago,avocados,hass,last 04 wks,3,2019-03-24,3517648.79,3144746.22,-0.11,5191399.8,3622100.48,-0.3,1.47581527,1.151794207,-0.22
2019-03-01,Cincinnati/Dayton,avocados,hass,last 04 wks,3,2019-03-24,1141530.21,1844527.04,0.62,1224354.96,1380876.15,0.13,1.072555898,0.748634268,-0.3
2019-03-01,Columbus,avocados,hass,last 04 wks,3,2019-03-24,959610.59,1083497.04,0.13,989827.63,965784.11,-0.02,1.031488856,0.8913583279999999,-0.14
2019-03-01,Dallas/FtWorth,avocados,hass,last 04 wks,3,2019-03-24,6094290.0,7177797.76,0.18,5005614.03,4850404.85,-0.03,0.8213613120000001,0.6757511159999999,-0.18
2019-03-01,Denver,avocados,hass,last 04 wks,3,2019-03-24,3779906.23,4365304.98,0.16,4004075.06,4266587.81,0.07,1.0593053940000001,0.977385963,-0.08
2019-03-01,Detroit,avocados,hass,last 04 wks,3,2019-03-24,1875599.66,2409197.07,0.28,2152313.28,2325406.64,0.08,1.147533413,0.965220599,-0.16
2019-03-01,GrandRapids,avocados,hass,last 04 wks,3,2019-03-24,735639.34,926316.35,0.26,1084728.51,1121462.36,0.03,1.474538474,1.210668861,-0.18
2019-03-01,Harrisburg/Scranton,avocados,hass,last 04 wks,3,2019-03-24,1272739.4,1582392.55,0.24,1547486.17,1680646.76,0.09,1.215870405,1.0620921840000002,-0.13
2019-03-01,Hartford/Springfield,avocados,hass,last 04 wks,3,2019-03-24,1509028.2,1675296.94,0.11,2072587.48,2253494.33,0.09,1.373458415,1.3451312880000001,-0.02
2019-03-01,Houston,avocados,hass,last 04 wks,3,2019-03-24,6302602.33,6956049.62,0.1,4499679.33,4410260.28,-0.02,0.713939908,0.634017944,-0.11
2019-03-01,Indianapolis,avocados,hass,last 04 wks,3,2019-03-24,909466.78,1131028.01,0.24,953072.0,986207.81,0.04,1.047945918,0.8719570170000001,-0.17
2019-03-01,Jacksonville,avocados,hass,last 04 wks,3,2019-03-24,892824.36,1091813.78,0.22,1053222.15,1104159.8,0.05,1.179652121,1.0113078070000001,-0.14
2019-03-01,LasVegas,avocados,hass,last 04 wks,3,2019-03-24,1434734.52,1704940.52,0.19,1597063.12,1639212.5,0.03,1.113141907,0.961448497,-0.14
2019-03-01,LosAngeles,avocados,hass,last 04 wks,3,2019-03-24,12421671.11,14061152.14,0.13,12812598.44,13995913.68,0.09,1.031471396,0.9953603759999999,-0.04
2019-03-01,Louisville,avocados,hass,last 04 wks,3,2019-03-24,482166.12,552064.63,0.15,518690.3,551624.57,0.06,1.0757502,0.9992028829999999,-0.07
2019-03-01,Miami/FTLauderdale,avocados,hass,last 04 wks,3,2019-03-24,3333074.28,4637559.61,0.39,4041781.64,4658969.79,0.15,1.212628733,1.0046166909999998,-0.17
2019-03-01,Nashville,avocados,hass,last 04 wks,3,2019-03-24,1210481.8,1222123.07,0.01,1161718.67,1078773.77,-0.07,0.959715933,0.8827046940000001,-0.08
2019-03-01,NewOrleans/Mobile,avocados,hass,last 04 wks,3,2019-03-24,1301915.16,1460714.64,0.12,1357422.26,1373822.24,0.01,1.0426349590000001,0.940513775,-0.1
2019-03-01,NewYork,avocados,hass,last 04 wks,3,2019-03-24,7573763.02,9140355.05,0.21,10321428.27,11584048.97,0.12,1.362787328,1.267352188,-0.07
2019-03-01,NorthernNewEngland,avocados,hass,last 04 wks,3,2019-03-24,2234151.0,2520724.86,0.13,2838616.96,2901796.69,0.02,1.270557344,1.151175496,-0.09
2019-03-01,Orlando,avocados,hass,last 04 wks,3,2019-03-24,2044347.33,2488685.38,0.22,2397265.13,2469094.54,0.03,1.172631037,0.9921280370000001,-0.15
2019-03-01,Philadelphia,avocados,hass,last 04 wks,3,2019-03-24,2053515.83,2632757.86,0.28,2772358.49,3133155.25,0.13,1.3500545990000001,1.190065861,-0.12
2019-03-01,Phoenix/Tucson,avocados,hass,last 04 wks,3,2019-03-24,6417184.89,5859479.36,-0.09,4016680.12,4356463.99,0.09,0.625925572,0.743489945,0.19
2019-03-01,Pittsburgh,avocados,hass,last 04 wks,3,2019-03-24,624526.88,641376.29,0.03,736668.98,700604.7,-0.05,1.179563288,1.092345805,-0.07
2019-03-01,Portland,avocados,hass,last 04 wks,3,2019-03-24,2755709.21,3259892.55,0.18,3072766.87,3557134.37,0.16,1.115054832,1.091181478,-0.02
2019-03-01,Raleigh/Greensboro,avocados,hass,last 04 wks,3,2019-03-24,1695265.16,1874704.63,0.11,1966135.08,1866070.72,-0.05,1.159780267,0.995394522,-0.14
2019-03-01,Richmond/Norfolk,avocados,hass,last 04 wks,3,2019-03-24,1379810.07,1483265.67,0.08,1468147.79,1365552.06,-0.07,1.064021652,0.92063889,-0.14
2019-03-01,Roanoke,avocados,hass,last 04 wks,3,2019-03-24,867389.91,925289.3,0.07,875076.26,854869.22,-0.02,1.00886147,0.923893986,-0.08
2019-03-01,Sacramento,avocados,hass,last 04 wks,3,2019-03-24,2244907.81,2152639.24,-0.04,2620134.1,2623094.05,0.0,1.167145523,1.218547911,0.04
2019-03-01,SanDiego,avocados,hass,last 04 wks,3,2019-03-24,2187700.25,2540815.3,0.16,2427241.48,2655707.73,0.09,1.1094945390000002,1.0452187259999999,-0.06
2019-03-01,SanFrancisco,avocados,hass,last 04 wks,3,2019-03-24,4059221.86,4047982.29,0.0,4925108.59,5255018.76,0.07,1.213313477,1.2981822509999998,0.07
2019-03-01,Seattle,avocados,hass,last 04 wks,3,2019-03-24,2515045.99,2769508.71,0.1,3431180.69,3625660.75,0.06,1.3642616090000002,1.309134987,-0.04
2019-03-01,SouthCarolina,avocados,hass,last 04 wks,3,2019-03-24,2001382.05,2187410.78,0.09,2284932.74,2232627.01,-0.02,1.141677442,1.02067112,-0.11
2019-03-01,Spokane,avocados,hass,last 04 wks,3,2019-03-24,393486.33,461470.62,0.17,480339.07,548422.58,0.14,1.220726194,1.18842361,-0.03
2019-03-01,StLouis,avocados,hass,last 04 wks,3,2019-03-24,810346.01,911963.19,0.13,941591.61,1002375.61,0.07,1.161962419,1.099140427,-0.05
