year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2017-11,Baltimore/Washington,avocados,hass,last 04 wks,11,2017-11-05,2471027.69,2922338.1,0.18264077399999998,4264429.67,4585043.78,0.07518335,1.725771705,1.5689641730000001,-0.09086226900000001
2017-12,Baltimore/Washington,avocados,hass,last 04 wks,12,2017-12-03,2368613.99,2751780.32,0.161768161,3618960.56,4035892.16,0.115207556,1.527881105,1.4666476569999998,-0.040077364
2017-12,Baltimore/Washington,avocados,hass,last 04 wks,13,2017-12-31,2647937.04,3218439.06,0.215451505,3514427.91,4084419.37,0.162186129,1.3272324290000002,1.2690684190000001,-0.04382353
2017-01,Boise,avocados,hass,last 04 wks,1,2017-01-29,295379.26,318501.04,0.078278279,333403.33,395653.01,0.18670983300000002,1.128729654,1.2422345940000001,0.10055989800000001
2017-02,Boise,avocados,hass,last 04 wks,2,2017-02-26,327703.33,360634.74,0.10049153300000001,342892.0,432121.15,0.260225231,1.046348842,1.198223859,0.145147594
2017-03,Boise,avocados,hass,last 04 wks,3,2017-03-26,323985.54,320161.06,-0.011804476999999999,347353.21,435254.47,0.253060163,1.072125657,1.3594859719999999,0.268028578
2017-04,Boise,avocados,hass,last 04 wks,4,2017-04-23,368394.12,319512.72,-0.132687786,350362.66,458639.83,0.30904312100000003,0.951053888,1.4354352780000001,0.509310142
2017-05,Boise,avocados,hass,last 04 wks,5,2017-05-21,412018.8,345940.46,-0.160377002,368661.87,487376.66,0.32201537399999997,0.894769535,1.4088454990000001,0.574534497
2017-06,Boise,avocados,hass,last 04 wks,6,2017-06-18,341512.23,331159.1,-0.030315547,374425.72,495935.2,0.324522258,1.096375729,1.497573825,0.365931209
2017-07,Boise,avocados,hass,last 04 wks,7,2017-07-16,317667.51,341151.18,0.07392531299999999,370178.15,487717.56,0.317521199,1.165300631,1.429622961,0.22682758600000003
2017-08,Boise,avocados,hass,last 04 wks,8,2017-08-13,304901.75,297397.99,-0.02461042,349985.56,460472.86,0.315691025,1.147863402,1.548338844,0.34888771700000004
2017-09,Boise,avocados,hass,last 04 wks,9,2017-09-10,283961.7,318189.61,0.120537065,330378.18,484238.93,0.46571099200000005,1.1634603540000001,1.5218565119999998,0.30804329199999997
2017-10,Boise,avocados,hass,last 04 wks,10,2017-10-08,285892.84,241290.77,-0.156009748,355153.62,438432.78,0.23448771300000001,1.242261331,1.817030879,0.46268006100000003
2017-11,Boise,avocados,hass,last 04 wks,11,2017-11-05,222342.09,297420.96,0.337672773,338953.34,437632.58,0.291129275,1.524467724,1.4714248109999999,-0.034794382
2017-12,Boise,avocados,hass,last 04 wks,12,2017-12-03,219304.62,292197.25,0.33238073100000004,316830.25,378665.43,0.19516817,1.4447039469999998,1.2959240029999999,-0.102982998
2017-12,Boise,avocados,hass,last 04 wks,13,2017-12-31,273591.47,313897.14,0.147320638,327836.93,369825.44,0.128077426,1.1982717520000001,1.1781739709999999,-0.016772306
2017-01,Boston,avocados,hass,last 04 wks,1,2017-01-29,2329714.9,2627079.96,0.127640107,2663493.79,3285585.89,0.23356243699999998,1.143270273,1.250660787,0.093932744
2017-02,Boston,avocados,hass,last 04 wks,2,2017-02-26,2550814.81,2679154.69,0.050313288,2840252.02,3282933.16,0.15585981,1.1134685309999999,1.225361556,0.100490514
2017-03,Boston,avocados,hass,last 04 wks,3,2017-03-26,2424639.53,2203142.29,-0.091352647,2761714.76,3283569.95,0.188960568,1.13902076,1.490403032,0.308495056
2017-04,Boston,avocados,hass,last 04 wks,4,2017-04-23,2494217.02,2204251.69,-0.116255052,2800240.88,3736116.64,0.334212591,1.122693357,1.694959181,0.509725848
2017-05,Boston,avocados,hass,last 04 wks,5,2017-05-21,3062961.7,2438232.75,-0.203962377,3141798.13,4049987.52,0.289066755,1.025738627,1.661034009,0.619354058
2017-06,Boston,avocados,hass,last 04 wks,6,2017-06-18,2537280.65,2281864.09,-0.100665474,3183964.97,4053245.78,0.273018333,1.254872996,1.776287114,0.415511467
2017-07,Boston,avocados,hass,last 04 wks,7,2017-07-16,2227183.83,2160131.02,-0.030106545,3137910.64,3626318.12,0.155647351,1.408914072,1.678749153,0.191519899
2017-08,Boston,avocados,hass,last 04 wks,8,2017-08-13,2127646.75,2422818.68,0.13873164300000002,3066465.02,3580043.64,0.167482302,1.441247247,1.4776358090000001,0.025247967000000003
2017-09,Boston,avocados,hass,last 04 wks,9,2017-09-10,2498273.26,1876013.85,-0.24907579999999999,3310672.85,3272948.06,-0.011394901,1.32518444,1.7446289430000002,0.31651783
2017-10,Boston,avocados,hass,last 04 wks,10,2017-10-08,1929513.71,1919768.68,-0.005050511,2913441.8,3034514.15,0.041556468,1.509935786,1.5806665569999998,0.046843562000000005
2017-11,Boston,avocados,hass,last 04 wks,11,2017-11-05,1664355.49,1885736.61,0.13301312199999998,2768073.18,2885140.95,0.04229215099999999,1.663150208,1.529980876,-0.080070538
2017-12,Boston,avocados,hass,last 04 wks,12,2017-12-03,1708787.55,2133586.17,0.248596509,2511575.6,2847269.77,0.133658796,1.4697997999999999,1.334499544,-0.09205352800000001
2017-12,Boston,avocados,hass,last 04 wks,13,2017-12-31,1926040.42,2143997.63,0.11316336199999999,2473499.55,2823680.65,0.14157314099999999,1.284240727,1.3170166840000002,0.025521661
2017-01,Buffalo/Rochester,avocados,hass,last 04 wks,1,2017-01-29,603144.6,666683.83,0.105346595,782711.67,895418.56,0.14399541300000002,1.297718109,1.3430932619999998,0.034965338
2017-02,Buffalo/Rochester,avocados,hass,last 04 wks,2,2017-02-26,636637.96,590554.07,-0.072386337,806079.18,895867.62,0.11138910699999999,1.266150042,1.5169950819999998,0.198116362
2017-03,Buffalo/Rochester,avocados,hass,last 04 wks,3,2017-03-26,633798.9,645383.47,0.01827799,737609.07,978108.35,0.326052498,1.1637903920000001,1.515546021,0.302249986
2017-04,Buffalo/Rochester,avocados,hass,last 04 wks,4,2017-04-23,712894.64,691565.72,-0.029918755,774614.9,1049775.43,0.355222356,1.086576973,1.5179691530000001,0.39701943799999995
2017-05,Buffalo/Rochester,avocados,hass,last 04 wks,5,2017-05-21,755617.81,693762.53,-0.081860537,825748.92,1110324.83,0.34462765,1.092812939,1.600439317,0.46451351399999996
2017-06,Buffalo/Rochester,avocados,hass,last 04 wks,6,2017-06-18,733493.09,686545.48,-0.064005525,865228.9,1063313.22,0.228938631,1.179600615,1.5487877369999998,0.31297637300000003
2017-07,Buffalo/Rochester,avocados,hass,last 04 wks,7,2017-07-16,730121.25,707838.62,-0.030519082000000003,915352.48,947154.09,0.034742474,1.253699273,1.338093265,0.067315978
2017-08,Buffalo/Rochester,avocados,hass,last 04 wks,8,2017-08-13,627062.67,668085.21,0.06542016,844794.54,876980.73,0.038099429,1.347225055,1.312677959,-0.025643151
2017-09,Buffalo/Rochester,avocados,hass,last 04 wks,9,2017-09-10,601352.0,624321.44,0.038196331,810003.7,879825.52,0.086199384,1.346970992,1.40925085,0.04623697
2017-10,Buffalo/Rochester,avocados,hass,last 04 wks,10,2017-10-08,536658.89,521350.73,-0.028524935,754488.18,747363.64,-0.009442878,1.405898969,1.4335141340000002,0.019642354
2017-11,Buffalo/Rochester,avocados,hass,last 04 wks,11,2017-11-05,449851.27,458958.92,0.020245914,692195.95,648674.19,-0.062874913,1.5387217869999998,1.4133600240000002,-0.081471364
2017-12,Buffalo/Rochester,avocados,hass,last 04 wks,12,2017-12-03,401823.42,519810.05,0.293628057,633366.19,648220.62,0.023453146,1.5762301509999999,1.247033642,-0.20885053399999998
2017-12,Buffalo/Rochester,avocados,hass,last 04 wks,13,2017-12-31,472047.22,522554.47,0.106996181,647701.46,656049.3,0.012888407,1.3721115869999998,1.255465866,-0.08501183300000001
2017-01,California,avocados,hass,last 04 wks,1,2017-01-29,23281600.6,26587539.99,0.14199794300000002,23413324.23,25449925.25,0.086984702,1.005657843,0.957212486,-0.048172802
2017-02,California,avocados,hass,last 04 wks,2,2017-02-26,26970820.33,27185402.22,0.007956076,25506984.86,25681584.46,0.006845168,0.945725215,0.944682895,-0.001102139
2017-03,California,avocados,hass,last 04 wks,3,2017-03-26,23092759.96,19563408.13,-0.152833695,24917391.81,28358013.17,0.13808112,1.079013156,1.449543606,0.34339752700000004
2017-04,California,avocados,hass,last 04 wks,4,2017-04-23,24548054.7,20996266.86,-0.144687141,24850677.71,29800722.09,0.199191525,1.01232778,1.419334317,0.40205015200000005
2017-05,California,avocados,hass,last 04 wks,5,2017-05-21,26623471.16,23875641.65,-0.103210791,25121462.79,32434670.52,0.291113929,0.943583301,1.358483721,0.43970725299999996
2017-06,California,avocados,hass,last 04 wks,6,2017-06-18,25827070.22,23028374.26,-0.10836289,28461262.52,32965038.72,0.15824232,1.101993462,1.431496568,0.299006408
2017-07,California,avocados,hass,last 04 wks,7,2017-07-16,24983071.65,24203985.06,-0.03118458,29985210.69,34366419.06,0.146112309,1.200221138,1.419866149,0.183003785
2017-08,California,avocados,hass,last 04 wks,8,2017-08-13,23187989.68,22785065.44,-0.01737642,30009340.05,31842819.48,0.061096959000000006,1.294176014,1.397530306,0.079861079
2017-09,California,avocados,hass,last 04 wks,9,2017-09-10,23896034.9,18513202.71,-0.22526047600000002,28467976.48,31830333.94,0.11811016699999999,1.191326369,1.719331573,0.443207855
2017-10,California,avocados,hass,last 04 wks,10,2017-10-08,21228103.09,16680035.64,-0.214247473,28708715.89,29278850.67,0.019859292,1.3523919569999998,1.755323028,0.297939564
2017-11,California,avocados,hass,last 04 wks,11,2017-11-05,14291973.58,20303957.95,0.420654596,24267446.64,27895233.63,0.149491912,1.697977295,1.37388157,-0.190871648
2017-12,California,avocados,hass,last 04 wks,12,2017-12-03,16360225.36,20795670.98,0.271111523,22392256.33,25129520.51,0.122241553,1.368700971,1.2084015240000001,-0.117117946
2017-12,California,avocados,hass,last 04 wks,13,2017-12-31,20978876.98,24779489.49,0.181163773,21413856.2,25573068.07,0.194229934,1.020734152,1.032025623,0.011062107
2017-01,Charlotte,avocados,hass,last 04 wks,1,2017-01-29,881137.86,915341.93,0.038818069,858371.47,1188835.79,0.384989869,0.974162511,1.298788738,0.333236214
2017-02,Charlotte,avocados,hass,last 04 wks,2,2017-02-26,957781.69,1049124.88,0.09536953,939196.96,1214733.08,0.293374161,0.9805960690000001,1.157853658,0.180765144
2017-03,Charlotte,avocados,hass,last 04 wks,3,2017-03-26,869429.73,891328.52,0.025187532999999998,978180.26,1308760.95,0.337954775,1.125082599,1.4683261230000002,0.305082955
2017-04,Charlotte,avocados,hass,last 04 wks,4,2017-04-23,886537.54,911631.96,0.028306099999999997,1017572.88,1381577.04,0.35771802399999997,1.147805743,1.515498689,0.320344229
2017-05,Charlotte,avocados,hass,last 04 wks,5,2017-05-21,964467.72,1043292.36,0.081728645,1099656.89,1511139.95,0.374192226,1.14016972,1.448433831,0.270366864
2017-06,Charlotte,avocados,hass,last 04 wks,6,2017-06-18,960549.99,939136.24,-0.022293217999999997,1173687.03,1381056.73,0.17668228,1.221890627,1.470560576,0.203512444
2017-07,Charlotte,avocados,hass,last 04 wks,7,2017-07-16,897207.04,928896.36,0.035319964,1156540.63,1272611.75,0.10036060699999999,1.289045425,1.3700255540000001,0.062821781
2017-08,Charlotte,avocados,hass,last 04 wks,8,2017-08-13,825125.69,887878.49,0.076052413,1179533.49,1288871.3,0.092695808,1.429519774,1.451630279,0.015467086000000001
2017-09,Charlotte,avocados,hass,last 04 wks,9,2017-09-10,810090.21,876480.21,0.081953836,1130263.45,1461829.52,0.293352908,1.3952315880000001,1.667840875,0.19538640699999998
2017-10,Charlotte,avocados,hass,last 04 wks,10,2017-10-08,763293.67,783530.56,0.026512587,1139142.15,1377337.23,0.20910040100000002,1.492403507,1.757860255,0.177871967
2017-11,Charlotte,avocados,hass,last 04 wks,11,2017-11-05,680808.89,766720.9,0.12619108099999998,1037719.82,1226924.08,0.182326921,1.5242454019999998,1.600222558,0.049845750999999994
2017-12,Charlotte,avocados,hass,last 04 wks,12,2017-12-03,594767.51,797723.23,0.341235385,918773.34,1118628.82,0.217524248,1.5447604730000002,1.402276852,-0.092236708
2017-12,Charlotte,avocados,hass,last 04 wks,13,2017-12-31,688267.83,1026755.54,0.4917965,879228.1,1149878.98,0.30782783199999997,1.277450524,1.119915048,-0.123320217
2017-01,Chicago,avocados,hass,last 04 wks,1,2017-01-29,3385689.12,3423182.44,0.011074058999999999,3730288.17,4163163.43,0.11604338300000001,1.1017810670000001,1.216167558,0.10381962
2017-02,Chicago,avocados,hass,last 04 wks,2,2017-02-26,3638045.4,4090020.93,0.124235814,3746165.97,4365659.92,0.16536746,1.029719412,1.067393051,0.036586315
2017-03,Chicago,avocados,hass,last 04 wks,3,2017-03-26,3474681.56,2858178.64,-0.17742717100000002,3656292.61,4724894.21,0.292263698,1.052266962,1.65311368,0.571002169
2017-04,Chicago,avocados,hass,last 04 wks,4,2017-04-23,3688998.18,3052256.3,-0.172605637,4083182.16,5123856.9,0.254868556,1.1068539370000001,1.678711221,0.516651081
2017-05,Chicago,avocados,hass,last 04 wks,5,2017-05-21,3835944.43,3587411.94,-0.06479043,4106734.29,5801734.54,0.412736771,1.070592748,1.617247932,0.510609832
2017-06,Chicago,avocados,hass,last 04 wks,6,2017-06-18,3756328.57,3499913.62,-0.06826212,4585372.52,5716751.95,0.246736645,1.220705919,1.6333980119999998,0.338076589
2017-07,Chicago,avocados,hass,last 04 wks,7,2017-07-16,3409164.62,3677464.77,0.078699676,4611172.91,5591529.69,0.212604645,1.352581475,1.52048491,0.12413554199999999
2017-08,Chicago,avocados,hass,last 04 wks,8,2017-08-13,2681473.66,2955710.28,0.10227086099999999,4568387.42,5030897.68,0.10124147,1.703685361,1.70209432,-0.0009338819999999999
2017-09,Chicago,avocados,hass,last 04 wks,9,2017-09-10,2676470.54,2574562.47,-0.038075542999999996,4468146.28,5042026.53,0.128438107,1.669417322,1.958401316,0.17310470600000002
2017-10,Chicago,avocados,hass,last 04 wks,10,2017-10-08,2339236.45,2259924.63,-0.033905002999999996,4163934.36,4810133.17,0.15518948,1.780039961,2.128448492,0.195730735
2017-11,Chicago,avocados,hass,last 04 wks,11,2017-11-05,1888044.26,2278327.2,0.206712813,3609990.41,4492302.9,0.244408541,1.912026368,1.971754935,0.031238359
2017-12,Chicago,avocados,hass,last 04 wks,12,2017-12-03,2478653.11,2372042.38,-0.043011557,3298008.92,4011064.86,0.216208008,1.3305649370000001,1.690975209,0.270870111
2017-12,Chicago,avocados,hass,last 04 wks,13,2017-12-31,2941551.98,3685400.76,0.2528763,3479953.46,4387952.51,0.260922757,1.183033135,1.190631032,0.006422387
2017-01,Cincinnati/Dayton,avocados,hass,last 04 wks,1,2017-01-29,911882.03,1081542.96,0.186055788,904299.65,1226718.18,0.356539483,0.9916849109999999,1.13422973,0.14374003
2017-02,Cincinnati/Dayton,avocados,hass,last 04 wks,2,2017-02-26,925448.56,1177788.55,0.272667764,889167.67,1211748.52,0.362789675,0.960796427,1.028833673,0.07081338400000001
2017-03,Cincinnati/Dayton,avocados,hass,last 04 wks,3,2017-03-26,887767.39,782792.35,-0.118246109,886470.28,1265941.85,0.428070268,0.998538908,1.617212853,0.619579208
2017-04,Cincinnati/Dayton,avocados,hass,last 04 wks,4,2017-04-23,920375.18,805191.7,-0.125148399,920126.55,1364346.49,0.48278135200000005,0.99972986,1.694436853,0.6948947109999999
2017-05,Cincinnati/Dayton,avocados,hass,last 04 wks,5,2017-05-21,1068020.07,1092607.09,0.023021122,1055623.73,1513295.7,0.43355597,0.9883931579999999,1.385031924,0.401296551
2017-06,Cincinnati/Dayton,avocados,hass,last 04 wks,6,2017-06-18,1087476.44,936430.16,-0.13889614,1206820.23,1602346.41,0.327742418,1.1097437940000001,1.7111221730000001,0.541907405
2017-07,Cincinnati/Dayton,avocados,hass,last 04 wks,7,2017-07-16,1018917.4,1081974.91,0.061886773,1237010.86,1554025.19,0.25627449199999996,1.214044298,1.4362857919999998,0.18305880100000002
2017-08,Cincinnati/Dayton,avocados,hass,last 04 wks,8,2017-08-13,907055.85,1005026.62,0.10800963400000001,1280502.77,1463372.8,0.142811116,1.411713259,1.4560537709999999,0.031409007
2017-09,Cincinnati/Dayton,avocados,hass,last 04 wks,9,2017-09-10,885396.29,1028499.71,0.161626406,1319857.6,1509645.64,0.143794331,1.4906970080000002,1.467813384,-0.015350955
2017-10,Cincinnati/Dayton,avocados,hass,last 04 wks,10,2017-10-08,811275.58,777551.97,-0.041568625,1230687.38,1437476.37,0.16802722899999997,1.516978213,1.8487206330000001,0.21868634399999998
2017-11,Cincinnati/Dayton,avocados,hass,last 04 wks,11,2017-11-05,731256.27,975438.68,0.3339218,1128805.81,1407091.9,0.246531412,1.543652829,1.4425221480000001,-0.065513877
2017-12,Cincinnati/Dayton,avocados,hass,last 04 wks,12,2017-12-03,743184.72,1085442.57,0.46052864200000004,1019839.61,1133423.07,0.111373846,1.372255891,1.044203628,-0.239060561
2017-12,Cincinnati/Dayton,avocados,hass,last 04 wks,13,2017-12-31,810997.71,902548.3,0.11288637300000001,940642.3,1036982.63,0.10241973,1.159858146,1.148949735,-0.009404952
2017-01,Columbus,avocados,hass,last 04 wks,1,2017-01-29,706785.49,746213.82,0.055785426,697286.94,804840.02,0.15424508,0.986560915,1.078564881,0.09325725800000001
2017-02,Columbus,avocados,hass,last 04 wks,2,2017-02-26,704253.21,859300.63,0.220158627,690289.73,840150.64,0.217098565,0.980172643,0.977714447,-0.002507922
2017-03,Columbus,avocados,hass,last 04 wks,3,2017-03-26,615142.41,597610.77,-0.028500132,698815.78,817497.51,0.169832642,1.136022763,1.3679430680000002,0.204151107
2017-04,Columbus,avocados,hass,last 04 wks,4,2017-04-23,727734.46,732981.22,0.007209718,705982.72,960735.97,0.36084913,0.970110334,1.310723855,0.351108022
2017-05,Columbus,avocados,hass,last 04 wks,5,2017-05-21,868981.65,820133.44,-0.056213165999999995,766293.68,1010300.52,0.318424706,0.88182953,1.23187334,0.39695179
2017-06,Columbus,avocados,hass,last 04 wks,6,2017-06-18,717777.71,806376.88,0.12343538800000001,831923.96,975181.1,0.172199801,1.159027298,1.209336632,0.043406513
2017-07,Columbus,avocados,hass,last 04 wks,7,2017-07-16,758168.87,865706.16,0.14183817699999998,858230.92,972525.75,0.133174915,1.131978579,1.1233901240000002,-0.007587118
2017-08,Columbus,avocados,hass,last 04 wks,8,2017-08-13,647274.28,700078.06,0.081578678,846186.74,936239.36,0.10642168699999999,1.3073078390000001,1.337335668,0.022969211
2017-09,Columbus,avocados,hass,last 04 wks,9,2017-09-10,641929.51,680010.76,0.059323102,794266.49,974189.81,0.226527648,1.237311072,1.432609405,0.157840932
2017-10,Columbus,avocados,hass,last 04 wks,10,2017-10-08,571810.95,504847.99,-0.11710681699999999,760547.09,884518.09,0.163002399,1.330067376,1.752048354,0.317262859
2017-11,Columbus,avocados,hass,last 04 wks,11,2017-11-05,550095.59,651269.29,0.18392021600000003,748463.74,845751.67,0.129983491,1.36060669,1.2986205290000001,-0.045557735999999995
2017-12,Columbus,avocados,hass,last 04 wks,12,2017-12-03,605776.03,723461.81,0.19427275800000002,751118.88,731507.5,-0.026109555,1.239928361,1.011121098,-0.184532647
2017-12,Columbus,avocados,hass,last 04 wks,13,2017-12-31,622613.0,728111.96,0.16944548199999998,677491.24,723103.13,0.067324693,1.088141815,0.993120797,-0.087324112
2017-01,Dallas/Ft. Worth,avocados,hass,last 04 wks,1,2017-01-29,4602239.78,5017685.29,0.090270288,3805277.0,3934048.66,0.033840285,0.8268315390000001,0.7840365490000001,-0.05175781
2017-02,Dallas/Ft. Worth,avocados,hass,last 04 wks,2,2017-02-26,5070553.28,5249859.48,0.035362255,3788129.23,4142573.14,0.093567006,0.7470840009999999,0.789082671,0.056216798
2017-03,Dallas/Ft. Worth,avocados,hass,last 04 wks,3,2017-03-26,4923205.23,4310451.77,-0.12446230300000001,3984801.82,4436308.53,0.11330719300000001,0.809391775,1.0291980440000001,0.271569684
2017-04,Dallas/Ft. Worth,avocados,hass,last 04 wks,4,2017-04-23,5276593.21,5115829.49,-0.030467333,3948455.01,5025472.61,0.272769374,0.748296269,0.982337785,0.312765847
2017-05,Dallas/Ft. Worth,avocados,hass,last 04 wks,5,2017-05-21,5380562.77,5106645.84,-0.050908602000000004,4193508.99,5138062.18,0.225241723,0.779381111,1.00615205,0.290962837
2017-06,Dallas/Ft. Worth,avocados,hass,last 04 wks,6,2017-06-18,5081470.49,5116391.49,0.006872223,4491151.46,5273357.35,0.17416600100000001,0.8838290940000001,1.030679017,0.166151944
2017-07,Dallas/Ft. Worth,avocados,hass,last 04 wks,7,2017-07-16,4629081.69,5033565.57,0.08737886,4420297.12,5077644.09,0.148711037,0.954897195,1.008756918,0.056403688
