year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2018-03,Detroit,avocados,hass,last 04 wks,3,2018-03-25,1114751.4,1875599.66,0.682527297,1650910.2,2152313.28,0.303713115,1.4809671469999999,1.147533413,-0.225145935
2018-04,Detroit,avocados,hass,last 04 wks,4,2018-04-22,1096911.85,2108136.07,0.921882848,1866993.66,2194824.41,0.175592857,1.7020453009999998,1.041120847,-0.38831190600000004
2018-05,Detroit,avocados,hass,last 04 wks,5,2018-05-20,1539745.12,2352787.87,0.528037231,2129733.77,2312195.92,0.08567369,1.383172931,0.9827472970000001,-0.289497882
2018-06,Detroit,avocados,hass,last 04 wks,6,2018-06-17,1572596.59,2389706.86,0.519593057,2150314.97,2708444.4,0.259557059,1.367365912,1.133379347,-0.171122128
2018-07,Detroit,avocados,hass,last 04 wks,7,2018-07-15,1575696.11,2405818.82,0.526829193,2027591.04,2389952.32,0.178715171,1.286790662,0.993404948,-0.227998013
2018-08,Detroit,avocados,hass,last 04 wks,8,2018-08-12,1384072.84,2135524.75,0.542928008,1937928.79,2287441.25,0.180353614,1.400163874,1.071137785,-0.234991129
2018-09,Detroit,avocados,hass,last 04 wks,9,2018-09-09,1260711.74,1887475.16,0.497150459,1875430.82,2329082.72,0.24189210000000003,1.487596855,1.233967349,-0.17049613
2018-10,Detroit,avocados,hass,last 04 wks,10,2018-10-07,977589.51,1813720.8,0.8552989590000001,1819853.0,2088110.55,0.147406164,1.861571735,1.151285551,-0.38155187399999996
2018-11,Detroit,avocados,hass,last 04 wks,11,2018-11-04,1253144.22,1966981.87,0.5696372679999999,1693597.33,1971845.47,0.164294154,1.351478388,1.002472621,-0.258239991
2018-12,Detroit,avocados,hass,last 04 wks,12,2018-12-02,1600771.42,1655456.51,0.034161711000000004,1629239.88,1793617.32,0.10089210400000001,1.0177842129999999,1.083457831,0.064526073
2018-12,Detroit,avocados,hass,last 04 wks,13,2018-12-30,1560825.07,1955046.79,0.252572647,1649848.42,1903690.93,0.15385808,1.0570360840000002,0.973731647,-0.078809455
2018-01,Grand Rapids,avocados,hass,last 04 wks,1,2018-01-28,785039.5,865448.39,0.102426553,961592.08,1114655.56,0.15917714300000002,1.224896429,1.287951509,0.051477887
2018-02,Grand Rapids,avocados,hass,last 04 wks,2,2018-02-25,921901.48,957735.44,0.03886962,983914.2,1112721.05,0.130912685,1.067266103,1.161825076,0.08859924599999999
2018-03,Grand Rapids,avocados,hass,last 04 wks,3,2018-03-25,544339.33,735639.34,0.351435216,924732.23,1084728.51,0.173019037,1.698815755,1.474538474,-0.132019779
2018-04,Grand Rapids,avocados,hass,last 04 wks,4,2018-04-22,581703.17,787833.42,0.354356415,1008725.41,1153624.46,0.143645683,1.734089587,1.464299979,-0.15557997199999998
2018-05,Grand Rapids,avocados,hass,last 04 wks,5,2018-05-20,697897.77,917059.55,0.314031352,1220628.38,1183936.76,-0.030059616,1.7490074230000001,1.291014046,-0.261859024
2018-06,Grand Rapids,avocados,hass,last 04 wks,6,2018-06-17,736651.54,842035.54,0.143058141,1248872.68,1278199.43,0.023482577999999997,1.695337092,1.517987507,-0.10461022
2018-07,Grand Rapids,avocados,hass,last 04 wks,7,2018-07-15,704510.46,1020267.49,0.44819353,1085761.23,1288391.85,0.18662539600000003,1.541157004,1.262798102,-0.180616836
2018-08,Grand Rapids,avocados,hass,last 04 wks,8,2018-08-12,598046.5,940024.66,0.571825368,947308.01,1151484.56,0.21553343600000002,1.584003936,1.224951439,-0.22667399300000002
2018-09,Grand Rapids,avocados,hass,last 04 wks,9,2018-09-09,513799.08,870661.43,0.6945562259999999,873423.24,1045475.94,0.196986629,1.699931499,1.20078357,-0.29362826
2018-10,Grand Rapids,avocados,hass,last 04 wks,10,2018-10-07,440040.24,727831.63,0.654011529,874440.97,961282.43,0.09931083199999999,1.987184104,1.320748358,-0.335366887
2018-11,Grand Rapids,avocados,hass,last 04 wks,11,2018-11-04,456691.73,595494.71,0.303931451,811089.51,865376.04,0.066930381,1.7760109430000002,1.4532052519999998,-0.181758841
2018-12,Grand Rapids,avocados,hass,last 04 wks,12,2018-12-02,666758.08,518346.9,-0.22258624899999999,857311.99,856220.63,-0.001273002,1.285791677,1.6518293640000001,0.284678843
2018-12,Grand Rapids,avocados,hass,last 04 wks,13,2018-12-30,636011.47,781899.05,0.22937885100000002,851848.61,965769.28,0.133733469,1.339360452,1.235158528,-0.077799761
2018-01,Great Lakes,avocados,hass,last 04 wks,1,2018-01-28,15650916.91,17398324.82,0.111648916,17733337.66,20399196.67,0.150330359,1.133054233,1.172480505,0.034796456
2018-02,Great Lakes,avocados,hass,last 04 wks,2,2018-02-25,17367361.16,19138943.96,0.10200644699999999,17595614.61,19718725.17,0.12066134699999999,1.013142667,1.030293271,0.016928123
2018-03,Great Lakes,avocados,hass,last 04 wks,3,2018-03-25,11784301.44,16548667.41,0.40429770000000004,17822851.07,20101340.93,0.12784093,1.512423215,1.214680338,-0.19686478899999998
2018-04,Great Lakes,avocados,hass,last 04 wks,4,2018-04-22,12431974.24,17563093.26,0.412735654,19452166.21,20756891.81,0.067073538,1.564688426,1.181847155,-0.24467572199999998
2018-05,Great Lakes,avocados,hass,last 04 wks,5,2018-05-20,15276187.47,20312509.87,0.329684511,21896300.68,21407426.23,-0.022326806,1.433361611,1.053903548,-0.26473296
2018-06,Great Lakes,avocados,hass,last 04 wks,6,2018-06-17,14810482.29,18796307.66,0.269121916,21942494.92,22184136.89,0.011012511000000001,1.48155168,1.180239082,-0.203376367
2018-07,Great Lakes,avocados,hass,last 04 wks,7,2018-07-15,15642945.62,19754763.3,0.262854438,21411387.64,21076549.39,-0.015638326,1.368756765,1.066909741,-0.220526416
2018-08,Great Lakes,avocados,hass,last 04 wks,8,2018-08-12,13325719.75,17204336.7,0.291062473,19675119.73,19992921.54,0.016152471,1.4764770759999999,1.162086158,-0.212933152
2018-09,Great Lakes,avocados,hass,last 04 wks,9,2018-09-09,12205107.24,15713468.87,0.287450291,19598170.91,20666989.33,0.054536641,1.605735249,1.315240416,-0.18091079
2018-10,Great Lakes,avocados,hass,last 04 wks,10,2018-10-07,9903112.95,14892844.59,0.503854865,18589787.77,18363927.26,-0.012149709,1.877166085,1.2330704959999998,-0.343121259
2018-11,Great Lakes,avocados,hass,last 04 wks,11,2018-11-04,11085933.48,15127000.74,0.36452205600000004,17409970.58,16822715.43,-0.033730967,1.570455985,1.11209854,-0.29186265
2018-12,Great Lakes,avocados,hass,last 04 wks,12,2018-12-02,12898550.57,12746215.12,-0.011810277,15971431.23,15079070.51,-0.055872307999999996,1.238234571,1.183023381,-0.044588635
2018-12,Great Lakes,avocados,hass,last 04 wks,13,2018-12-30,14351272.45,15383160.97,0.071902232,16433358.93,16248634.88,-0.011240797,1.14508027,1.056261123,-0.07756587
2018-01,Harrisburg/Scranton,avocados,hass,last 04 wks,1,2018-01-28,1145936.01,1269731.22,0.108029776,1481837.73,1547934.52,0.044604607000000004,1.293124326,1.219104087,-0.057241393
2018-02,Harrisburg/Scranton,avocados,hass,last 04 wks,2,2018-02-25,1188006.04,1363803.6,0.147976992,1395076.51,1646676.42,0.18034846699999998,1.174300856,1.207414631,0.028198714
2018-03,Harrisburg/Scranton,avocados,hass,last 04 wks,3,2018-03-25,1118987.0,1272739.4,0.137403205,1440296.3,1547486.17,0.074422096,1.287143014,1.215870405,-0.055372719
2018-04,Harrisburg/Scranton,avocados,hass,last 04 wks,4,2018-04-22,1053637.47,1439689.81,0.36639959299999997,1534779.44,1627312.61,0.060290857999999996,1.4566485,1.130321684,-0.22402578
2018-05,Harrisburg/Scranton,avocados,hass,last 04 wks,5,2018-05-20,1149028.04,1646417.79,0.43287868799999996,1686556.86,1801318.25,0.06804478,1.4678117519999998,1.094083325,-0.254616047
2018-06,Harrisburg/Scranton,avocados,hass,last 04 wks,6,2018-06-17,1102282.41,1586926.64,0.43967337700000003,1640804.34,1801369.09,0.097857341,1.4885516859999999,1.135130664,-0.23742610100000003
2018-07,Harrisburg/Scranton,avocados,hass,last 04 wks,7,2018-07-15,1060626.53,1525508.48,0.438308808,1482714.14,1637432.03,0.104347754,1.397960637,1.073368029,-0.232190092
2018-08,Harrisburg/Scranton,avocados,hass,last 04 wks,8,2018-08-12,1048062.83,1428122.55,0.362630664,1426470.3,1527889.02,0.071097674,1.3610541840000001,1.06985848,-0.213948649
2018-09,Harrisburg/Scranton,avocados,hass,last 04 wks,9,2018-09-09,956680.49,1430401.25,0.49517134,1412508.83,1567283.09,0.109574012,1.4764687319999998,1.095694715,-0.257895077
2018-10,Harrisburg/Scranton,avocados,hass,last 04 wks,10,2018-10-07,926582.81,1206210.33,0.301783626,1350856.93,1374134.56,0.017231751,1.457891206,1.139216375,-0.218586153
2018-11,Harrisburg/Scranton,avocados,hass,last 04 wks,11,2018-11-04,886608.05,1177260.54,0.32782523199999997,1291895.25,1342423.2,0.039111491,1.4571210469999998,1.1402940590000001,-0.21743354
2018-12,Harrisburg/Scranton,avocados,hass,last 04 wks,12,2018-12-02,895200.99,1086769.48,0.213994949,1180021.18,1186271.6,0.005296871,1.3181633990000001,1.091557706,-0.17191017
2018-12,Harrisburg/Scranton,avocados,hass,last 04 wks,13,2018-12-30,980805.98,1158830.75,0.18150865100000002,1253416.81,1278633.73,0.020118543,1.277945726,1.103382638,-0.136596636
2018-01,Hartford/Springfield,avocados,hass,last 04 wks,1,2018-01-28,1349754.17,1545948.22,0.145355395,1815847.79,2042007.06,0.12454748199999999,1.3453174140000002,1.32087675,-0.018167211000000003
2018-02,Hartford/Springfield,avocados,hass,last 04 wks,2,2018-02-25,1490223.83,1449728.37,-0.027174079,1879239.63,2123051.9,0.129739851,1.261045215,1.464448061,0.161297028
2018-03,Hartford/Springfield,avocados,hass,last 04 wks,3,2018-03-25,1247722.47,1509028.2,0.209426163,1852650.06,2072587.48,0.118715037,1.484825436,1.373458415,-0.075003443
2018-04,Hartford/Springfield,avocados,hass,last 04 wks,4,2018-04-22,1183940.46,1658256.97,0.40062530700000004,2027252.07,2223594.36,0.09685144400000001,1.712292247,1.340922668,-0.21688446
2018-05,Hartford/Springfield,avocados,hass,last 04 wks,5,2018-05-20,1345458.93,2109274.07,0.5676985920000001,2229662.34,2425316.01,0.087750359,1.6571760690000001,1.149834459,-0.306148284
2018-06,Hartford/Springfield,avocados,hass,last 04 wks,6,2018-06-17,1277910.17,1988876.11,0.556350483,2227278.7,2438629.57,0.094891973,1.7429070930000001,1.2261344779999999,-0.29650038
2018-07,Hartford/Springfield,avocados,hass,last 04 wks,7,2018-07-15,1201005.21,1782304.47,0.484010606,1976515.86,2284405.77,0.155774065,1.6457179730000002,1.2817146609999999,-0.22118207199999998
2018-08,Hartford/Springfield,avocados,hass,last 04 wks,8,2018-08-12,1141728.89,1504796.51,0.317998102,1810809.23,1916984.65,0.058634238,1.586023833,1.273916199,-0.19678621899999998
2018-09,Hartford/Springfield,avocados,hass,last 04 wks,9,2018-09-09,1004071.64,1388875.2,0.38324313200000004,1693953.08,2025076.08,0.195473537,1.6870838819999998,1.458069148,-0.135745908
2018-10,Hartford/Springfield,avocados,hass,last 04 wks,10,2018-10-07,1010548.95,1250646.66,0.23759137100000002,1616527.17,1766650.41,0.092867749,1.599652516,1.412589556,-0.116939747
2018-11,Hartford/Springfield,avocados,hass,last 04 wks,11,2018-11-04,1018947.57,1250949.62,0.227687917,1590127.75,1820802.1,0.145066552,1.56055895,1.455535915,-0.067298345
2018-12,Hartford/Springfield,avocados,hass,last 04 wks,12,2018-12-02,1007086.68,1058329.56,0.050882292999999995,1459312.67,1552474.61,0.063839602,1.449043761,1.4669103730000002,0.012329933000000001
2018-12,Hartford/Springfield,avocados,hass,last 04 wks,13,2018-12-30,1201690.51,1228777.47,0.022540712,1634089.13,1744212.83,0.067391489,1.359825276,1.419470061,0.043862094000000004
2018-01,Houston,avocados,hass,last 04 wks,1,2018-01-28,6154548.87,5997853.54,-0.025460083999999997,3783812.11,4894476.64,0.293530571,0.614799263,0.816038039,0.327324361
2018-02,Houston,avocados,hass,last 04 wks,2,2018-02-25,6084399.6,7510815.15,0.234438177,3741987.66,4699568.03,0.255901531,0.6150134620000001,0.625706789,0.017387144
2018-03,Houston,avocados,hass,last 04 wks,3,2018-03-25,4317949.28,6302602.33,0.459628616,3734889.87,4499679.33,0.204768945,0.8649684440000001,0.713939908,-0.17460583300000002
2018-04,Houston,avocados,hass,last 04 wks,4,2018-04-22,5448025.22,8059115.96,0.47927288,4683514.25,5031481.69,0.074296227,0.859671911,0.624321789,-0.273767375
2018-05,Houston,avocados,hass,last 04 wks,5,2018-05-20,5613155.56,8272763.18,0.47381683799999996,5063063.64,5031789.98,-0.006176825,0.901999523,0.608235709,-0.325680676
2018-06,Houston,avocados,hass,last 04 wks,6,2018-06-17,5236716.33,6939254.82,0.325115661,5038883.86,4920627.46,-0.023468769,0.962222038,0.709100269,-0.263059626
2018-07,Houston,avocados,hass,last 04 wks,7,2018-07-15,4929956.73,7091668.54,0.43848494600000004,4817147.44,5060589.08,0.050536473,0.97711759,0.713596392,-0.269692411
2018-08,Houston,avocados,hass,last 04 wks,8,2018-08-12,4824000.35,5976535.73,0.238916935,4868007.24,4870725.63,0.000558419,1.0091224890000001,0.8149747359999999,-0.192392653
2018-09,Houston,avocados,hass,last 04 wks,9,2018-09-09,4256666.26,6255567.33,0.46959309200000005,4774133.02,5239710.91,0.09752093,1.121566204,0.837607628,-0.253180397
2018-10,Houston,avocados,hass,last 04 wks,10,2018-10-07,4035593.99,6454641.56,0.599427885,5145959.98,5080765.93,-0.012668977,1.275143137,0.7871491979999999,-0.382697381
2018-11,Houston,avocados,hass,last 04 wks,11,2018-11-04,4645911.21,5775993.79,0.243242397,5219016.06,4666258.26,-0.105912263,1.123356824,0.8078710659999999,-0.280841983
2018-12,Houston,avocados,hass,last 04 wks,12,2018-12-02,4902392.8,4788895.87,-0.023151333,4246371.79,3640438.23,-0.14269442,0.866183507,0.760183209,-0.12237626
2018-12,Houston,avocados,hass,last 04 wks,13,2018-12-30,4742914.96,5787522.82,0.22024596,4206058.87,4270666.89,0.015360703,0.886808831,0.737909296,-0.167904885
2018-01,Indianapolis,avocados,hass,last 04 wks,1,2018-01-28,818798.2,982889.85,0.200405485,876071.86,1014426.81,0.157926486,1.069948444,1.032085956,-0.035387207999999996
2018-02,Indianapolis,avocados,hass,last 04 wks,2,2018-02-25,863709.21,1007691.6,0.16670239,875397.66,897339.95,0.025065511000000002,1.013532853,0.890490652,-0.12139932199999999
2018-03,Indianapolis,avocados,hass,last 04 wks,3,2018-03-25,596032.55,909466.78,0.525867639,954695.44,953072.0,-0.001700479,1.601750508,1.047945918,-0.345749595
2018-04,Indianapolis,avocados,hass,last 04 wks,4,2018-04-22,667957.53,925875.05,0.386128621,984517.46,963375.04,-0.021474906000000002,1.4739222419999998,1.040502215,-0.29405895
2018-05,Indianapolis,avocados,hass,last 04 wks,5,2018-05-20,863318.62,1007590.13,0.167112705,1112667.63,1012855.9,-0.089704892,1.288826169,1.005226103,-0.220045242
2018-06,Indianapolis,avocados,hass,last 04 wks,6,2018-06-17,756062.18,910284.92,0.203981556,1060935.06,1072026.58,0.010454475999999999,1.40323784,1.1776824559999999,-0.16073924
2018-07,Indianapolis,avocados,hass,last 04 wks,7,2018-07-15,808429.65,999524.23,0.23637750100000002,1089304.64,1020759.9,-0.062925225,1.347432816,1.021245778,-0.24208037300000002
2018-08,Indianapolis,avocados,hass,last 04 wks,8,2018-08-12,700253.93,915009.19,0.306681977,981325.64,1000382.12,0.01941912,1.401385409,1.0933028120000001,-0.219841448
2018-09,Indianapolis,avocados,hass,last 04 wks,9,2018-09-09,684064.61,845240.4,0.23561486399999998,1052572.99,1045283.04,-0.006925838,1.538704056,1.23666952,-0.196291506
2018-10,Indianapolis,avocados,hass,last 04 wks,10,2018-10-07,547082.47,775890.21,0.41823263,1000146.82,929282.31,-0.070854107,1.828146349,1.197698203,-0.34485649700000004
2018-11,Indianapolis,avocados,hass,last 04 wks,11,2018-11-04,626420.76,764555.77,0.22051473800000002,967043.26,834976.27,-0.13656782,1.543759916,1.092106427,-0.292567183
2018-12,Indianapolis,avocados,hass,last 04 wks,12,2018-12-02,708832.14,742110.49,0.04694813900000001,833921.75,722962.87,-0.133056705,1.176472825,0.974198424,-0.171932914
2018-12,Indianapolis,avocados,hass,last 04 wks,13,2018-12-30,700905.81,846056.49,0.20709013699999998,832712.59,818845.61,-0.016652781000000002,1.188052058,0.967837987,-0.185357257
2018-01,Jacksonville,avocados,hass,last 04 wks,1,2018-01-28,684942.33,809565.78,0.181947362,870160.86,1027724.58,0.181074244,1.270414781,1.269476311,-0.0007387110000000001
2018-02,Jacksonville,avocados,hass,last 04 wks,2,2018-02-25,899714.16,988140.7,0.09828292599999999,878416.64,1093433.17,0.24477738699999999,0.9763285709999999,1.106556151,0.133384994
2018-03,Jacksonville,avocados,hass,last 04 wks,3,2018-03-25,582280.07,892824.36,0.5333246079999999,930196.27,1053222.15,0.13225798,1.597506626,1.179652121,-0.26156668
2018-04,Jacksonville,avocados,hass,last 04 wks,4,2018-04-22,638738.01,932269.72,0.45954946399999996,983278.88,1041485.46,0.05919641,1.539408748,1.117150367,-0.274299065
2018-05,Jacksonville,avocados,hass,last 04 wks,5,2018-05-20,835885.11,1116353.68,0.335534832,1109275.71,1187145.22,0.070198517,1.327067197,1.063413183,-0.19867420000000002
2018-06,Jacksonville,avocados,hass,last 04 wks,6,2018-06-17,712181.79,1045968.06,0.46868127600000004,1067125.82,1148115.55,0.075895202,1.498389646,1.097658326,-0.26744133
2018-07,Jacksonville,avocados,hass,last 04 wks,7,2018-07-15,691688.62,1056178.4,0.52695645,1012479.83,1111227.54,0.097530545,1.4637798,1.052121062,-0.281229962
2018-08,Jacksonville,avocados,hass,last 04 wks,8,2018-08-12,656460.26,936436.67,0.426494073,957298.03,1055552.07,0.102636835,1.45827263,1.1272007,-0.227030202
2018-09,Jacksonville,avocados,hass,last 04 wks,9,2018-09-09,569513.71,832066.97,0.46101306299999995,989902.59,1151880.27,0.163629918,1.7381541,1.384360047,-0.20354584899999997
2018-10,Jacksonville,avocados,hass,last 04 wks,10,2018-10-07,571806.9,919547.09,0.608142696,1057123.94,1029103.22,-0.026506561,1.8487428890000002,1.119141403,-0.394647352
2018-11,Jacksonville,avocados,hass,last 04 wks,11,2018-11-04,628586.25,964827.94,0.534917348,928646.16,932385.4,0.00402655,1.477356783,0.966374792,-0.345875821
2018-12,Jacksonville,avocados,hass,last 04 wks,12,2018-12-02,596695.8,638852.76,0.070650673,781312.91,759146.69,-0.028370477,1.309399044,1.188296799,-0.092486889
2018-12,Jacksonville,avocados,hass,last 04 wks,13,2018-12-30,700780.51,802419.71,0.145037139,781878.13,832247.56,0.064421075,1.115724708,1.03717238,-0.070404758
2018-01,Las Vegas,avocados,hass,last 04 wks,1,2018-01-28,1309144.93,1393533.26,0.064460648,1318649.55,1515517.0,0.149294746,1.007260174,1.087535578,0.079696792
2018-02,Las Vegas,avocados,hass,last 04 wks,2,2018-02-25,1517887.51,1647287.72,0.08525019699999999,1360687.96,1628906.56,0.197119845,0.89643531,0.988841561,0.10308189599999999
2018-03,Las Vegas,avocados,hass,last 04 wks,3,2018-03-25,1152330.31,1434734.52,0.24507227399999998,1418189.28,1597063.12,0.12612832599999999,1.230714204,1.113141907,-0.09553176199999999
2018-04,Las Vegas,avocados,hass,last 04 wks,4,2018-04-22,1251430.19,1655356.41,0.322771676,1523395.27,1726444.19,0.133287088,1.217323413,1.042944093,-0.143248144
2018-05,Las Vegas,avocados,hass,last 04 wks,5,2018-05-20,1333052.24,1690876.78,0.268424994,1634136.77,1836784.2,0.124008855,1.2258610140000001,1.086290983,-0.113854694
2018-06,Las Vegas,avocados,hass,last 04 wks,6,2018-06-17,1267770.23,1593879.24,0.257230374,1612243.21,1735718.16,0.076585809,1.271715625,1.088989753,-0.143684538
2018-07,Las Vegas,avocados,hass,last 04 wks,7,2018-07-15,1302259.67,1641421.21,0.260440792,1657722.22,1699735.53,0.025343999,1.272958273,1.035526725,-0.186519506
2018-08,Las Vegas,avocados,hass,last 04 wks,8,2018-08-12,1245731.55,1691520.22,0.35785291799999996,1580904.54,1732323.39,0.095779882,1.269057158,1.024122189,-0.19300546699999999
2018-09,Las Vegas,avocados,hass,last 04 wks,9,2018-09-09,991452.57,1472298.79,0.48499165200000005,1339642.89,1689043.56,0.260816276,1.35119211,1.147215206,-0.150960698
2018-10,Las Vegas,avocados,hass,last 04 wks,10,2018-10-07,809375.44,1192852.1,0.473793299,1314627.11,1509888.93,0.148530194,1.624248828,1.2657805020000001,-0.220697913
2018-11,Las Vegas,avocados,hass,last 04 wks,11,2018-11-04,1003322.82,1149320.13,0.145513794,1307001.41,1392153.75,0.065150917,1.302672863,1.211284579,-0.070154439
2018-12,Las Vegas,avocados,hass,last 04 wks,12,2018-12-02,1082496.93,1061054.71,-0.019808112,1189650.98,1209900.47,0.01702137,1.098987856,1.140280947,0.037573747000000005
2018-12,Las Vegas,avocados,hass,last 04 wks,13,2018-12-30,1113817.2,1149512.02,0.032047287,1224966.04,1304042.61,0.06455409200000001,1.099790917,1.1344314690000001,0.031497397999999996
2018-01,Los Angeles,avocados,hass,last 04 wks,1,2018-01-28,12489517.66,10974296.73,-0.121319411,10604633.1,12589608.66,0.187180032,0.8490826779999999,1.147190473,0.351093955
2018-02,Los Angeles,avocados,hass,last 04 wks,2,2018-02-25,12153402.85,14455880.79,0.18945129800000002,10465082.71,13116340.41,0.253343215,0.861082516,0.9073359559999999,0.053715455
2018-03,Los Angeles,avocados,hass,last 04 wks,3,2018-03-25,9195580.53,12421671.11,0.350830551,12311274.26,12812598.44,0.040720739,1.338825126,1.031471396,-0.229569735
2018-04,Los Angeles,avocados,hass,last 04 wks,4,2018-04-22,10017031.07,12401507.34,0.23804221600000003,13203627.44,13153758.53,-0.00377691,1.318117848,1.060658045,-0.19532381199999999
2018-05,Los Angeles,avocados,hass,last 04 wks,5,2018-05-20,12111989.41,14615256.05,0.20667675300000002,14318240.57,14182254.56,-0.009497397,1.182154317,0.970373322,-0.17914835
2018-06,Los Angeles,avocados,hass,last 04 wks,6,2018-06-17,11666070.47,13816307.5,0.18431545,14789325.89,13961794.02,-0.055954671,1.267721289,1.010530058,-0.20287679399999997
2018-07,Los Angeles,avocados,hass,last 04 wks,7,2018-07-15,11831407.58,13377771.31,0.130699895,15241840.64,14105879.63,-0.074529123,1.288252521,1.054426728,-0.181506179
2018-08,Los Angeles,avocados,hass,last 04 wks,8,2018-08-12,10739623.18,12503961.73,0.164283096,14348768.56,13753963.86,-0.041453362,1.336058847,1.099968487,-0.176706558
2018-09,Los Angeles,avocados,hass,last 04 wks,9,2018-09-09,8855119.64,11198144.62,0.264595519,14509172.25,14664624.88,0.010714093999999999,1.638506631,1.3095584470000001,-0.20076097199999998
2018-10,Los Angeles,avocados,hass,last 04 wks,10,2018-10-07,7284960.92,11260496.01,0.545718108,12963427.03,13462653.2,0.038510354,1.77947791,1.195564848,-0.32813729199999997
2018-11,Los Angeles,avocados,hass,last 04 wks,11,2018-11-04,9523587.67,11540132.36,0.211742125,12278754.99,12165563.05,-0.009218519,1.289299308,1.054196145,-0.18234956100000002
2018-12,Los Angeles,avocados,hass,last 04 wks,12,2018-12-02,10066682.17,9384464.38,-0.067769875,11281431.96,11424388.6,0.012671851999999999,1.120670323,1.217372472,0.08628956
2018-12,Los Angeles,avocados,hass,last 04 wks,13,2018-12-30,11402399.29,10768968.67,-0.055552397999999996,11289689.37,11563789.61,0.024278811,0.990115245,1.073806598,0.08452688
2018-01,Louisville,avocados,hass,last 04 wks,1,2018-01-28,389334.08,488178.8,0.253881499,469543.37,534044.31,0.137369504,1.206016617,1.093952277,-0.092921058
2018-02,Louisville,avocados,hass,last 04 wks,2,2018-02-25,412347.88,517231.68,0.254357558,463580.95,491954.26,0.06120465,1.124247201,0.951129405,-0.15398552599999998
2018-03,Louisville,avocados,hass,last 04 wks,3,2018-03-25,333162.22,482166.12,0.44724128700000004,481002.42,518690.3,0.07835278700000001,1.443748394,1.0757502,-0.254890807
2018-04,Louisville,avocados,hass,last 04 wks,4,2018-04-22,335805.05,528169.87,0.572846716,517426.53,528866.15,0.022108685,1.540853927,1.001318288,-0.350153658
2018-05,Louisville,avocados,hass,last 04 wks,5,2018-05-20,397767.3,594864.37,0.495508479,590233.51,579502.28,-0.01818133,1.483866346,0.974175475,-0.34348839600000003
2018-06,Louisville,avocados,hass,last 04 wks,6,2018-06-17,378816.7,548433.65,0.447754679,569877.35,591704.47,0.038301435,1.50436174,1.078898915,-0.28281949300000003
2018-07,Louisville,avocados,hass,last 04 wks,7,2018-07-15,392196.44,557795.9,0.42223601,554831.54,574115.63,0.034756657999999996,1.414677655,1.02925753,-0.272443778
2018-08,Louisville,avocados,hass,last 04 wks,8,2018-08-12,385343.49,513947.87,0.333739594,523680.02,557617.8,0.06480633,1.3589953730000002,1.084969571,-0.20163851
2018-09,Louisville,avocados,hass,last 04 wks,9,2018-09-09,340224.72,534684.61,0.5715630829999999,553626.29,618815.61,0.11774968300000001,1.62723711,1.157346964,-0.288765628
2018-10,Louisville,avocados,hass,last 04 wks,10,2018-10-07,265814.33,448407.1,0.686918459,496079.05,539502.13,0.087532582,1.8662614990000002,1.203152515,-0.355314078
2018-11,Louisville,avocados,hass,last 04 wks,11,2018-11-04,326311.45,455951.14,0.397288204,468591.15,490074.59,0.045846875,1.436024234,1.0748401459999999,-0.25151670800000003
2018-12,Louisville,avocados,hass,last 04 wks,12,2018-12-02,356654.05,389219.08,0.09130705199999999,427047.13,432522.94,0.012822496000000001,1.197370757,1.111258318,-0.071917941
2018-12,Louisville,avocados,hass,last 04 wks,13,2018-12-30,398900.31,445883.01,0.117780555,411219.13,449487.54,0.09306087,1.030881951,1.008084026,-0.022114972000000004
2018-01,Miami/FT. Lauderdale,avocados,hass,last 04 wks,1,2018-01-28,2267994.24,2878153.81,0.269030476,3171381.0,3758096.45,0.18500314199999998,1.398319689,1.305731625,-0.066213803
2018-02,Miami/FT. Lauderdale,avocados,hass,last 04 wks,2,2018-02-25,3095601.59,3509428.06,0.133682083,3233431.36,3970484.95,0.227947808,1.044524389,1.131376647,0.083150052
2018-03,Miami/FT. Lauderdale,avocados,hass,last 04 wks,3,2018-03-25,2002841.62,3333074.28,0.664172667,3389641.95,4041781.64,0.19239191,1.6924163730000001,1.212628733,-0.283492672
2018-04,Miami/FT. Lauderdale,avocados,hass,last 04 wks,4,2018-04-22,2133471.16,3171705.37,0.486640846,3356896.71,4095117.61,0.219911711,1.5734436790000002,1.2911406109999999,-0.17941733199999998
2018-05,Miami/FT. Lauderdale,avocados,hass,last 04 wks,5,2018-05-20,2978470.54,4151020.3,0.393675124,3998764.99,4614676.17,0.154025351,1.3425565019999999,1.111696845,-0.171955264
2018-06,Miami/FT. Lauderdale,avocados,hass,last 04 wks,6,2018-06-17,2536585.2,3627462.92,0.430057591,3824641.55,4369077.7,0.142349588,1.507791479,1.204444483,-0.201186305
2018-07,Miami/FT. Lauderdale,avocados,hass,last 04 wks,7,2018-07-15,2318157.66,3651516.74,0.575180499,3356627.69,4421691.88,0.317301854,1.4479721319999999,1.210919241,-0.16371371099999998
2018-08,Miami/FT. Lauderdale,avocados,hass,last 04 wks,8,2018-08-12,2190763.82,3033501.17,0.38467740899999997,3210379.6,4129872.79,0.286412607,1.465415656,1.361421196,-0.070965845
